demand,cost,k,ratio,target,abs_error,residual
quadratic,0.0,65,0.36764862247237395,0.36787944117144233,0.00023081869906838026,8.881784197001252e-16
quadratic,0.0,66,0.36777044397110326,0.36787944117144233,0.00010899720033907823,1.734723475976807e-15
quadratic,0.0,67,0.3676525701423504,0.36787944117144233,0.00022687102909191292,8.881784197001252e-16
quadratic,0.0,68,0.3675425459526839,0.36787944117144233,0.0003368952187584595,2.220446049250313e-16
quadratic,0.0,69,0.36749151025580373,0.36787944117144233,0.00038793091563860127,1.3877787807814457e-17
quadratic,0.0,70,0.36750537831927244,0.36787944117144233,0.00037406285216989854,1.3877787807814457e-17
quadratic,0.0,71,0.3675815338765911,0.36787944117144233,0.0002979072948512407,2.667137344314341e-17
quadratic,0.0,72,0.3677070201442102,0.36787944117144233,0.00017242102723213915,1.1796119636642288e-16
quadratic,0.0,73,0.3677849016175985,0.36787944117144233,9.453955384380874e-05,4.440892098500626e-16
quadratic,0.0,74,0.3676808861360536,0.36787944117144233,0.00019855503538873664,2.220446049250313e-16
quadratic,0.0,75,0.3675946390391517,0.36787944117144233,0.0002848021322906513,2.636779683484747e-16
quadratic,0.0,76,0.3675568154959737,0.36787944117144233,0.0003226256754686463,2.220446049250313e-16
quadratic,0.0,77,0.36757348339534446,0.36787944117144233,0.000305957776097876,2.355971320811001e-16
quadratic,0.0,78,0.36764221893769,0.36787944117144233,0.0002372222337523322,3.3306690738754696e-16
quadratic,0.0,79,0.3677481884343725,0.36787944117144233,0.0001312527370698202,1.700029006457271e-16
quadratic,0.0,80,0.36779405987134367,0.36787944117144233,8.538130009866363e-05,2.220446049250313e-16
quadratic,0.0,81,0.3677034248064222,0.36787944117144233,0.0001760163650201263,1.1102230246251565e-16
quadratic,0.0,82,0.36763493536726016,0.36787944117144233,0.00024450580418217127,4.683753385137379e-17
quadratic,0.0,83,0.3676077407712894,0.36787944117144233,0.00027170040015295216,6.938893903907228e-18
quadratic,0.0,84,0.367625730839213,0.36787944117144233,0.0002537103322293177,4.440892098500626e-16
quadratic,0.0,85,0.36768695859449346,0.36787944117144233,0.0001924825769488714,7.502679033599691e-17
quadratic,0.0,86,0.3677784855333793,0.36787944117144233,0.00010095563806306052,8.951173136040325e-16
quadratic,0.0,87,0.3678004422610902,0.36787944117144233,7.899891035212381e-05,2.220446049250313e-16
quadratic,0.0,88,0.3677224788156772,0.36787944117144233,0.0001569623557651223,2.55351295663786e-15
quadratic,0.0,89,0.3676672009161154,0.36787944117144233,0.00021224025532695645,5.134781488891349e-16
quadratic,0.0,90,0.3676475432757663,0.36787944117144233,0.00023189789567601427,1.610040226140974e-16
quadratic,0.0,91,0.3676666318472664,0.36787944117144233,0.00021280932417594434,2.7755575615628914e-17
quadratic,0.0,92,0.3677221134083851,0.36787944117144233,0.0001573277630572134,7.632783294297951e-17
quadratic,0.0,93,0.3678007346907078,0.36787944117144233,7.870648073454722e-05,2.220446049250313e-16
quadratic,0.0,94,0.36780547377177364,0.36787944117144233,7.396739966869514e-05,7.632783294297951e-16
quadratic,0.0,95,0.36773826460024817,0.36787944117144233,0.00014117657119416815,1.1102230246251565e-16
quadratic,0.0,96,0.36769340225500763,0.36787944117144233,0.00018603891643470538,3.0856393828937456e-16
quadratic,0.0,97,0.3676797095804109,0.36787944117144233,0.0001997315910314268,3.3306690738754696e-16
quadratic,0.0,98,0.3676991352268709,0.36787944117144233,0.0001803059445714128,1.1102230246251565e-16
quadratic,0.0,99,0.36774921366858426,0.36787944117144233,0.00013022750285807128,8.586881206085195e-17
quadratic,0.0,100,0.3678176140256249,0.36787944117144233,6.182714581742799e-05,6.522560269672795e-16
quadratic,0.5,10,0.2962962962962963,0.36787944117144233,0.07158314487514605,0.0
quadratic,0.5,11,0.37894736842105253,0.36787944117144233,0.011067927249610199,0.0
quadratic,0.5,12,0.2513227513227514,0.36787944117144233,0.11655668984869094,0.0
quadratic,0.5,13,0.32608695652173914,0.36787944117144233,0.0417924846497032,0.0
quadratic,0.5,14,0.35847411444141686,0.36787944117144233,0.009405326730025476,0.0
quadratic,0.5,15,0.31360867682837557,0.36787944117144233,0.05427076434306677,0.0
quadratic,0.5,16,0.3477802742062451,0.36787944117144233,0.020099166965197257,8.673617379884035e-19
quadratic,0.5,17,0.3337619358782487,0.36787944117144233,0.03411750529319363,5.204170427930421e-18
quadratic,0.5,18,0.3442476477595974,0.36787944117144233,0.02363179341184496,0.0
quadratic,0.5,19,0.35837144957877726,0.36787944117144233,0.009507991592665077,5.339695699491109e-18
quadratic,0.5,20,0.34362572291978666,0.36787944117144233,0.024253718251655676,3.469446951953614e-18
quadratic,0.5,21,0.36405225491530807,0.36787944117144233,0.003827186256134263,2.2551405187698492e-17
quadratic,0.5,22,0.3460997531996034,0.36787944117144233,0.021779687971838935,4.336808689942018e-19
quadratic,0.5,23,0.359133266750171,0.36787944117144233,0.008746174421271347,1.1102230246251565e-16
quadratic,0.5,24,0.35195243153411215,0.36787944117144233,0.01592700963733018,0.0
quadratic,0.5,25,0.3564584961418892,0.36787944117144233,0.011420945029553153,1.8214596497756474e-17
quadratic,0.5,26,0.35967618372740345,0.36787944117144233,0.00820325744403888,1.6653345369377348e-16
quadratic,0.5,27,0.35560935826956597,0.36787944117144233,0.012270082901876367,7.806255641895632e-17
quadratic,0.5,28,0.3650900580173334,0.36787944117144233,0.0027893831541089265,1.734723475976807e-18
quadratic,0.5,29,0.3561771906741836,0.36787944117144233,0.01170225049725876,8.673617379884035e-18
quadratic,0.5,30,0.36398725201087667,0.36787944117144233,0.0038921891605656622,3.469446951953614e-18
quadratic,0.5,31,0.35819483965725474,0.36787944117144233,0.009684601514187596,3.2526065174565133e-19
quadratic,0.5,32,0.3620085733239575,0.36787944117144233,0.005870867847484806,0.0
quadratic,0.5,33,0.36159937250466045,0.36787944117144233,0.0062800686667818795,9.012430558785756e-19
quadratic,0.5,34,0.3605920941265276,0.36787944117144233,0.007287347044914738,2.6020852139652106e-18
quadratic,0.5,35,0.3650639462218392,0.36787944117144233,0.002815494949603148,8.673617379884035e-18
quadratic,0.5,36,0.3603939451267239,0.36787944117144233,0.0074854960447184316,1.0408340855860843e-17
quadratic,0.5,37,0.36601315857018646,0.36787944117144233,0.0018662826012558753,5.204170427930421e-18
quadratic,0.5,38,0.36116600904273727,0.36787944117144233,0.006713432128705066,1.1102230246251565e-16
quadratic,0.5,39,0.36469267684094964,0.36787944117144233,0.0031867643304926974,1.734723475976807e-18
quadratic,0.5,40,0.36278636437648615,0.36787944117144233,0.005093076794956186,2.2090619264392153e-18
quadratic,0.5,41,0.3635208850002597,0.36787944117144233,0.004358556171182637,2.220446049250313e-16
quadratic,0.5,42,0.36475014204758227,0.36787944117144233,0.003129299123860063,9.324138683375338e-18
quadratic,0.5,43,0.36294745844964177,0.36787944117144233,0.004931982721800565,4.7704895589362195e-18
quadratic,0.5,44,0.36670967398101617,0.36787944117144233,0.001169767190426163,2.220446049250313e-16
quadratic,0.5,45,0.36306989290786856,0.36787944117144233,0.004809548263573771,3.469446951953614e-18
quadratic,0.5,46,0.366187634436423,0.36787944117144233,0.001691806735019341,3.469446951953614e-18
quadratic,0.5,47,0.36381692438490154,0.36787944117144233,0.004062516786540793,1.1102230246251565e-16
quadratic,0.5,48,0.365309439999776,0.36787944117144233,0.0025700011716663362,2.220446049250313e-16
quadratic,0.5,49,0.3648691492265967,0.36787944117144233,0.0030102919448456444,7.914675859144182e-18
quadratic,0.5,50,0.3646279138249045,0.36787944117144233,0.0032515273465378303,2.220446049250313e-16
quadratic,0.5,51,0.36630359754136116,0.36787944117144233,0.0015758436300811751,4.7704895589362195e-18
quadratic,0.5,52,0.36437503303023866,0.36787944117144233,0.0035044081412036743,2.710505431213761e-17
quadratic,0.5,53,0.36703529255084,0.36787944117144233,0.0008441486206023363,2.220446049250313e-16
quadratic,0.5,54,0.36457708778723324,0.36787944117144233,0.003302353384209089,2.220446049250313e-16
quadratic,0.5,55,0.36637296824444354,0.36787944117144233,0.001506472926998792,5.767955557622884e-17
quadratic,0.5,56,0.3652543932795842,0.36787944117144233,0.0026250478918581344,1.734723475976807e-17
quadratic,0.5,57,0.36575768896740124,0.36787944117144233,0.002121752204041094,3.3306690738754696e-16
quadratic,0.5,58,0.36604868386257067,0.36787944117144233,0.0018307573088716667,1.5720931501039814e-17
quadratic,0.5,59,0.36535619790546753,0.36787944117144233,0.002523243265974806,1.734723475976807e-17
quadratic,0.5,60,0.3670515595225721,0.36787944117144233,0.0008278816488702101,1.1102230246251565e-16
quadratic,0.5,61,0.36528885099609876,0.36787944117144233,0.0025905901753435767,3.5887091909270197e-17
quadratic,0.5,62,0.3671037981056909,0.36787944117144233,0.0007756430657514524,2.220446049250313e-16
quadratic,0.5,63,0.36555640244304005,0.36787944117144233,0.0023230387284022824,5.51316804708879e-17
quadratic,0.5,64,0.36654201837586664,0.36787944117144233,0.0013374227955756934,2.5587171270657905e-17
quadratic,0.5,65,0.3660588697457351,0.36787944117144233,0.0018205714257072403,3.469446951953614e-18
quadratic,0.5,66,0.36613226485639805,0.36787944117144233,0.0017471763150442854,2.220446049250313e-16
quadratic,0.5,67,0.366744957120032,0.36787944117144233,0.0011344840514103116,1.0408340855860843e-17
quadratic,0.5,68,0.3658985447031365,0.36787944117144233,0.0019808964683058483,1.0408340855860843e-17
quadratic,0.5,69,0.3673856109342522,0.36787944117144233,0.0004938302371901293,1.3877787807814457e-17
quadratic,0.5,70,0.3659214083196621,0.36787944117144233,0.001958032851780256,2.220446049250313e-16
quadratic,0.5,71,0.3671367385988393,0.36787944117144233,0.00074270257260306,1.1102230246251565e-16
quadratic,0.5,72,0.3661948295117218,0.36787944117144233,0.0016846116597205585,2.9467677471875525e-17
quadratic,0.5,73,0.366703936352582,0.36787944117144233,0.0011755048188603068,5.204170427930421e-18
quadratic,0.5,74,0.3666188504090803,0.36787944117144233,0.0012605907623620127,1.0408340855860843e-17
quadratic,0.5,75,0.36641442733006246,0.36787944117144233,0.0014650138413798697,8.673617379884035e-18
quadratic,0.5,76,0.3671751217520191,0.36787944117144233,0.0007043194194232272,3.903127820947816e-18
quadratic,0.5,77,0.36628800149024626,0.36787944117144233,0.0015914396811960718,1.734723475976807e-17
quadratic,0.5,78,0.36748218221102846,0.36787944117144233,0.000397258960413871,5.204170427930421e-18
quadratic,0.5,79,0.36636423375712057,0.36787944117144233,0.001515207414321762,1.5449880957918438e-17
quadratic,0.5,80,0.36716277363293415,0.36787944117144233,0.0007166675385081867,8.673617379884035e-18
quadratic,0.5,81,0.36661295828366647,0.36787944117144233,0.001266482887775866,1.1102230246251565e-16
quadratic,0.5,82,0.36684562745137095,0.36787944117144233,0.001033813720071386,1.1102230246251565e-16
quadratic,0.5,83,0.36699662746661127,0.36787944117144233,0.0008828137048310647,3.469446951953614e-18
quadratic,0.5,84,0.3666460167931196,0.36787944117144233,0.001233424378322745,1.9678269430611905e-16
quadratic,0.5,85,0.36744084203577343,0.36787944117144233,0.0004385991356689045,1.214306433183765e-17
quadratic,0.5,86,0.3665906183338274,0.36787944117144233,0.0012888228376149446,1.1102230246251565e-16
quadratic,0.5,87,0.3674915557284021,0.36787944117144233,0.00038788544304024786,2.220446049250313e-16
quadratic,0.5,88,0.3666968712578295,0.36787944117144233,0.0011825699136128187,1.4446993948369347e-17
quadratic,0.5,89,0.3672034598165247,0.36787944117144233,0.000675981354917643,1.1102230246251565e-16
quadratic,0.5,90,0.36692347333112335,0.36787944117144233,0.0009559678403189831,9.107298248878237e-18
quadratic,0.5,91,0.36696820002987074,0.36787944117144233,0.0009112411415715949,6.093216209368535e-17
quadratic,0.5,92,0.3672562610017804,0.36787944117144233,0.0006231801696619521,1.1102230246251565e-16
quadratic,0.5,93,0.3668281378004819,0.36787944117144233,0.0010513033709604325,2.220446049250313e-16
quadratic,0.5,94,0.3675954991793429,0.36787944117144233,0.0002839419920994124,1.3877787807814457e-17
quadratic,0.5,95,0.36682176715837433,0.36787944117144233,0.0010576740130679996,1.734723475976807e-17
quadratic,0.5,96,0.3674871490458329,0.36787944117144233,0.00039229212560942806,8.881784197001252e-16
quadratic,0.5,97,0.3669411119638758,0.36787944117144233,0.000938329207566535,5.551115123125783e-17
quadratic,0.5,98,0.3672448496024462,0.36787944117144233,0.0006345915689961457,1.1102230246251565e-16
quadratic,0.5,99,0.36715970209356175,0.36787944117144233,0.0007197390778805879,2.2768245622195593e-17
quadratic,0.5,100,0.3670709634230621,0.36787944117144233,0.0008084777483802208,2.220446049250313e-16
quadratic,0.9,10,NA,0.36787944117144233,NA,0.0
quadratic,0.9,11,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,12,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,13,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,14,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,15,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,16,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,17,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,18,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,19,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,20,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,21,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,22,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,23,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,24,0.27963525835866215,0.36787944117144233,0.08824418281278018,0.0
quadratic,0.9,25,0.3265306122448983,0.36787944117144233,0.04134882892654401,0.0
quadratic,0.9,26,0.3676470588235295,0.36787944117144233,0.00023238234791284063,0.0
quadratic,0.9,27,0.40399556048834556,0.36787944117144233,0.03611611931690323,0.0
quadratic,0.9,28,0.43636363636363706,0.36787944117144233,0.06848419519219473,0.0
quadratic,0.9,29,0.4653739612188365,0.36787944117144233,0.09749452004739417,0.0
quadratic,0.9,30,0.49152542372881314,0.36787944117144233,0.1236459825573708,0.0
quadratic,0.9,31,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,32,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,33,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,34,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,35,0.5,0.36787944117144233,0.13212055882855767,0.0
quadratic,0.9,36,0.2772321428571422,0.36787944117144233,0.09064729831430013,0.0
quadratic,0.9,37,0.30453431372549067,0.36787944117144233,0.06334512744595167,0.0
quadratic,0.9,38,0.3288288288288283,0.36787944117144233,0.03905061234261403,0.0
quadratic,0.9,39,0.3505886426592802,0.36787944117144233,0.017290798512162142,0.0
quadratic,0.9,40,0.3701923076923082,0.36787944117144233,0.002312866520865875,0.0
quadratic,0.9,41,0.38794642857142914,0.36787944117144233,0.020066987399986802,0.0
quadratic,0.9,42,0.4041019955654106,0.36787944117144233,0.036222554393968265,0.0
quadratic,0.9,43,0.41886645962732894,0.36787944117144233,0.0509870184558866,0.0
quadratic,0.9,44,0.43241279069767435,0.36787944117144233,0.06453334952623202,0.0
quadratic,0.9,45,0.4448863636363634,0.36787944117144233,0.07700692246492108,0.0
quadratic,0.9,46,0.45641025641025673,0.36787944117144233,0.0885308152388144,0.0
quadratic,0.9,47,0.25362318840579695,0.36787944117144233,0.11425625276564538,0.0
quadratic,0.9,48,0.27963525835866215,0.36787944117144233,0.08824418281278018,0.0
quadratic,0.9,49,0.3038793103448277,0.36787944117144233,0.06400013082661465,0.0
quadratic,0.9,50,0.3265306122448983,0.36787944117144233,0.04134882892654401,0.0
quadratic,0.9,51,0.34567901234567855,0.36787944117144233,0.022200428825763785,0.0
quadratic,0.9,52,0.3600360036003605,0.36787944117144233,0.007843437571081857,0.0
quadratic,0.9,53,0.37315322921063726,0.36787944117144233,0.0052737880391949266,0.0
quadratic,0.9,54,0.385185185185185,0.36787944117144233,0.017305744013742685,0.0
quadratic,0.9,55,0.39626168224299047,0.36787944117144233,0.02838224107154813,0.0
quadratic,0.9,56,0.406492589978829,0.36787944117144233,0.038613148807386644,0.0
quadratic,0.9,57,0.39579072620448,0.36787944117144233,0.02791128503303769,6.776263578034403e-21
quadratic,0.9,58,0.3600269799088133,0.36787944117144233,0.007852461262629007,1.5081511300067623e-20
quadratic,0.9,59,0.2541229385307346,0.36787944117144233,0.11375650264070775,0.0
quadratic,0.9,60,0.2730294396961058,0.36787944117144233,0.09485000147533651,0.0
quadratic,0.9,61,0.2907291949037681,0.36787944117144233,0.07715024626767425,0.0
quadratic,0.9,62,0.3073347107438011,0.36787944117144233,0.06054473042764125,0.0
quadratic,0.9,63,0.3229448961156271,0.36787944117144233,0.044934545055815234,0.0
quadratic,0.9,64,0.3376470588235292,0.36787944117144233,0.030232382347913145,0.0
quadratic,0.9,65,0.351518560179978,0.36787944117144233,0.01636088099146432,0.0
quadratic,0.9,66,0.364628194085558,0.36787944117144233,0.0032512470858843123,0.0
quadratic,0.9,67,0.3770373426861973,0.36787944117144233,0.009157901514754985,0.0
quadratic,0.9,68,0.367039148184756,0.36787944117144233,0.0008402929866863085,2.3268898802983396e-20
quadratic,0.9,69,0.3598010902188414,0.36787944117144233,0.008078350952600954,5.421010862427522e-20
quadratic,0.9,70,0.35735868605294974,0.36787944117144233,0.010520755118492597,5.421010862427522e-20
quadratic,0.9,71,0.2716904398487867,0.36787944117144233,0.09618900132265562,2.710505431213761e-20
quadratic,0.9,72,0.2772321428571422,0.36787944117144233,0.09064729831430013,0.0
quadratic,0.9,73,0.29129321382842516,0.36787944117144233,0.07658622734301718,0.0
quadratic,0.9,74,0.30453431372549067,0.36787944117144233,0.06334512744595167,0.0
quadratic,0.9,75,0.3170254403131118,0.36787944117144233,0.05085400085833053,0.0
quadratic,0.9,76,0.3288288288288283,0.36787944117144233,0.03905061234261403,0.0
quadratic,0.9,77,0.33999999999999947,0.36787944117144233,0.027879441171442865,0.0
quadratic,0.9,78,0.34796768844130743,0.36787944117144233,0.019911752730134902,0.0
quadratic,0.9,79,0.3522574788188683,0.36787944117144233,0.015621962352574015,1.1102230246251565e-16
quadratic,0.9,80,0.3567801886967149,0.36787944117144233,0.011099252474727428,5.421010862427522e-20
quadratic,0.9,81,0.36142771609850327,0.36787944117144233,0.006451725072939063,5.421010862427522e-20
quadratic,0.9,82,0.35774187449493866,0.36787944117144233,0.010137566676503673,1.1102230246251565e-16
quadratic,0.9,83,0.3233127073516222,0.36787944117144233,0.044566733819820126,1.0842021724855044e-19
quadratic,0.9,84,0.316434509972542,0.36787944117144233,0.05144493119890031,1.1102230246251565e-16
quadratic,0.9,85,0.3176418770913103,0.36787944117144233,0.050237564080132024,0.0
quadratic,0.9,86,0.32209654168782664,0.36787944117144233,0.04578289948361569,3.74049749507499e-18
quadratic,0.9,87,0.32803934244795907,0.36787944117144233,0.039840098723483264,1.1102230246251565e-16
quadratic,0.9,88,0.33468874484425853,0.36787944117144233,0.0331906963271838,1.8973538018496328e-19
quadratic,0.9,89,0.34165244487799323,0.36787944117144233,0.0262269962934491,8.294146619514109e-18
quadratic,0.9,90,0.3487174079554094,0.36787944117144233,0.019162033216032937,8.131516293641283e-20
quadratic,0.9,91,0.3557619892309725,0.36787944117144233,0.012117451940469814,1.0842021724855044e-19
quadratic,0.9,92,0.3623206040651595,0.36787944117144233,0.0055588371062828545,0.0
quadratic,0.9,93,0.35961799399078376,0.36787944117144233,0.008261447180658577,1.1102230246251565e-16
quadratic,0.9,94,0.34301496265361925,0.36787944117144233,0.024864478517823085,2.168404344971009e-19
quadratic,0.9,95,0.3329918958383595,0.36787944117144233,0.03488754533308286,1.0842021724855044e-19
quadratic,0.9,96,0.33081861034348975,0.36787944117144233,0.037060830827952584,6.776263578034403e-21
quadratic,0.9,97,0.33228576455508535,0.36787944117144233,0.035593676616356984,5.421010862427522e-20
quadratic,0.9,98,0.3356393085518313,0.36787944117144233,0.03224013261961106,5.421010862427522e-19
quadratic,0.9,99,0.3400264710227214,0.36787944117144233,0.027852970148720957,2.220446049250313e-16
quadratic,0.9,100,0.3449884860260224,0.36787944117144233,0.022890955145419944,1.3552527156068805e-19
exponential,0.0,10,0.3644025464528679,0.36787944117144233,0.0034768947185744303,1.474514954580286e-17
exponential,0.0,11,0.36512461421639936,0.36787944117144233,0.002754826955042977,2.220446049250313e-16
exponential,0.0,12,0.36285129690145546,0.36787944117144233,0.005028144269986878,2.220446049250313e-16
exponential,0.0,13,0.36192753138206196,0.36787944117144233,0.005951909789380372,0.0
exponential,0.0,14,0.3625447423920849,0.36787944117144233,0.0053346987793574385,2.0816681711721685e-17
exponential,0.0,15,0.36446157049574185,0.36787944117144233,0.003417870675700485,2.220446049250313e-16
exponential,0.0,16,0.36650828565751065,0.36787944117144233,0.0013711555139316878,1.0408340855860843e-17
exponential,0.0,17,0.3666431755737512,0.36787944117144233,0.001236265597691133,1.3877787807814457e-17
exponential,0.0,18,0.3657005029633578,0.36787944117144233,0.0021789382080845132,4.440892098500626e-16
exponential,0.0,19,0.3651601932722564,0.36787944117144233,0.002719247899185928,1.1102230246251565e-16
exponential,0.0,20,0.365333478995427,0.36787944117144233,0.002545962176015326,5.191160001860595e-16
exponential,0.0,21,0.3660558306386643,0.36787944117144233,0.0018236105327780194,5.5077470362263625e-17
exponential,0.0,22,0.36703326726234464,0.36787944117144233,0.0008461739090976916,2.220446049250313e-16
exponential,0.0,23,0.3672687875410971,0.36787944117144233,0.000610653630345237,1.1102230246251565e-16
exponential,0.0,24,0.36674184530395293,0.36787944117144233,0.0011375958674894049,2.220446049250313e-16
exponential,0.0,25,0.36636774828693247,0.36787944117144233,0.0015116928845098632,1.8735013540549517e-16
exponential,0.0,26,0.36637603283875086,0.36787944117144233,0.0015034083326914693,1.1102230246251565e-16
exponential,0.0,27,0.36671369321648495,0.36787944117144233,0.0011657479549573857,1.1102230246251565e-16
exponential,0.0,28,0.36725026110460485,0.36787944117144233,0.000629180066837487,2.220446049250313e-16
exponential,0.0,29,0.367554006884576,0.36787944117144233,0.0003254342868663218,1.734723475976807e-17
exponential,0.0,30,0.3672091699731591,0.36787944117144233,0.0006702711982832232,3.0010716134398763e-16
exponential,0.0,31,0.3669490015453885,0.36787944117144233,0.000930439626053825,7.28583859910259e-17
exponential,0.0,32,0.36688749766980455,0.36787944117144233,0.000991943501637782,1.1102230246251565e-16
exponential,0.0,33,0.3670561694279944,0.36787944117144233,0.0008232717434479286,4.0549161250957866e-17
exponential,0.0,34,0.3673723000570945,0.36787944117144233,0.0005071411143478533,4.082021179407924e-17
exponential,0.0,35,0.367679228885628,0.36787944117144233,0.00020021228581434958,1.9984014443252818e-15
exponential,0.0,36,0.36747475565021254,0.36787944117144233,0.0004046855212297973,2.220446049250313e-16
exponential,0.0,37,0.3672731394894872,0.36787944117144233,0.0006063016819551348,6.661338147750939e-16
exponential,0.0,38,0.3671830807259802,0.36787944117144233,0.0006963604454621186,2.220446049250313e-16
exponential,0.0,39,0.36726313045186937,0.36787944117144233,0.0006163107195729656,8.187894806610529e-16
exponential,0.0,40,0.3674557713477064,0.36787944117144233,0.0004236698237359282,5.134781488891349e-16
exponential,0.0,41,0.36770411203260234,0.36787944117144233,0.0001753291388399969,2.220446049250313e-16
exponential,0.0,42,0.3676316146063502,0.36787944117144233,0.0002478265650921463,2.5326962749261384e-16
exponential,0.0,43,0.36746221340438606,0.36787944117144233,0.00041722776705627185,9.540979117872439e-18
exponential,0.0,44,0.36737293160600043,0.36787944117144233,0.0005065095654419038,4.440892098500626e-16
exponential,0.0,45,0.36740007233318306,0.36787944117144233,0.00047936883825927534,2.220446049250313e-16
exponential,0.0,46,0.36751957774127064,0.36787944117144233,0.00035986343017169187,8.070800971982095e-16
exponential,0.0,47,0.3677026122294892,0.36787944117144233,0.00017682894195314436,2.220446049250313e-16
exponential,0.0,48,0.36772883043731647,0.36787944117144233,0.00015061073412586667,4.440892098500626e-16
exponential,0.0,49,0.36759236195096584,0.36787944117144233,0.0002870792204764938,1.7763568394002505e-15
exponential,0.0,50,0.3675039970924834,0.36787944117144233,0.00037544407895895304,1.3877787807814457e-17
exponential,0.0,51,0.36749629809093953,0.36787944117144233,0.0003831430805028013,4.440892098500626e-16
exponential,0.0,52,0.3675699464743674,0.36787944117144233,0.00030949469707491906,4.85722573273506e-17
exponential,0.0,53,0.3677017345414667,0.36787944117144233,0.00017770662997562692,2.220446049250313e-16
exponential,0.0,54,0.3677866394454851,0.36787944117144233,9.280172595721448e-05,4.440892098500626e-16
exponential,0.0,55,0.3676807193525338,0.36787944117144233,0.00019872181890850937,1.1102230246251565e-15
exponential,0.0,56,0.3675968759327076,0.36787944117144233,0.00028256523873471107,4.440892098500626e-16
exponential,0.0,57,0.3675701860591357,0.36787944117144233,0.00030925511230661673,2.6645352591003757e-15
exponential,0.0,58,0.3676111590713645,0.36787944117144233,0.0002682821000778435,2.220446049250313e-16
exponential,0.0,59,0.3677053476029933,0.36787944117144233,0.00017409356844905188,3.382710778154774e-16
exponential,0.0,60,0.3678084693332344,0.36787944117144233,7.097183820792274e-05,3.1086244689504383e-15
exponential,0.0,61,0.36774408174463447,0.36787944117144233,0.0001353594268078684,6.661338147750939e-16
exponential,0.0,62,0.36766528349423816,0.36787944117144233,0.00021415767720417422,2.220446049250313e-16
exponential,0.0,63,0.36762915416566305,0.36787944117144233,0.00025028700577928165,9.992007221626409e-16
exponential,0.0,64,0.3676473239901658,0.36787944117144233,0.00023211718127652547,4.440892098500626e-16
exponential,0.0,65,0.36771244260957836,0.36787944117144233,0.00016699856186397355,2.220446049250313e-16
exponential,0.0,66,0.36780300512505215,0.36787944117144233,7.643604639018253e-05,4.440892098500626e-16
exponential,0.0,67,0.36778981157745233,0.36787944117144233,8.962959399000381e-05,7.112366251504909e-17
exponential,0.0,68,0.3677184147296325,0.36787944117144233,0.0001610264418098195,9.992007221626409e-16
exponential,0.0,69,0.36767742905895057,0.36787944117144233,0.00020201211249176731,1.3322676295501878e-15
exponential,0.0,70,0.36767933490786986,0.36787944117144233,0.00020010626357247485,6.84063808202573e-17
exponential,0.0,71,0.36772187197829365,0.36787944117144233,0.00015756919314868778,9.877081791342945e-16
exponential,0.0,72,0.3677944234990118,0.36787944117144233,8.501767243052072e-05,6.765421556309548e-17
exponential,0.0,73,0.3678216921503412,0.36787944117144233,5.774902110111668e-05,7.771561172376096e-16
exponential,0.0,74,0.36775999497188305,0.36787944117144233,0.00011944619955928104,1.1796119636642288e-16
exponential,0.0,75,0.36771628113541716,0.36787944117144233,0.00016316003602517837,2.220446049250313e-16
exponential,0.0,76,0.36770637655652266,0.36787944117144233,0.0001730646149196713,9.992007221626409e-16
exponential,0.0,77,0.36773304265614126,0.36787944117144233,0.00014639851530107162,4.0245584642661925e-16
exponential,0.0,78,0.36778846492531697,0.36787944117144233,9.09762461253627e-05,8.881784197001252e-16
exponential,0.0,79,0.3678394291836079,0.36787944117144233,4.001198783443183e-05,3.1086244689504383e-15
exponential,0.0,80,0.36779290646623153,0.36787944117144233,8.653470521080564e-05,9.575673587391975e-16
exponential,0.0,81,0.3677487743700305,0.36787944117144233,0.0001306668014118273,9.041215085869685e-08
exponential,0.0,82,0.36773086489591883,0.36787944117144233,0.00014857627552350428,4.440892098500626e-16
exponential,0.0,83,0.3677448751985496,0.36787944117144233,0.00013456597289274175,4.440892098500626e-16
exponential,0.0,84,0.3677858753334533,0.36787944117144233,9.356583798902918e-05,2.220446049250313e-16
exponential,0.0,85,0.36783881115903494,0.36787944117144233,4.063001240739439e-05,4.9474591035103543e-08
